"","id","uid","label","os","emoji_id","unicode","emoji"
"6526",6526,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",196,"1f369","🍩"
"6527",6527,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",114,"2714","✔"
"6528",6528,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","sad","iPhone",176,"1f63f","😿"
"6529",6529,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",144,"1f339","🌹"
"6530",6530,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","neutral","iPhone",201,"1f4d2","📒"
"6531",6531,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","neutral","iPhone",35,"1f499","💙"
"6532",6532,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",123,"1f62c","😬"
"6533",6533,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","surprised","iPhone",47,"1f64a","🙊"
"6534",6534,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","surprised","iPhone",134,"261d","☝"
"6535",6535,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","surprised","iPhone",87,"25ba","►"
"6536",6536,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",1,"1f602","😂"
"6537",6537,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","angry","iPhone",168,"1f446","👆"
"6538",6538,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",26,"1f496","💖"
"6539",6539,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","angry","iPhone",42,"1f621","😡"
"6540",6540,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",8,"1f44c","👌"
"6541",6541,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",10,"1f44f","👏"
"6542",6542,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",30,"1f389","🎉"
"6543",6543,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",155,"1f380","🎀"
"6544",6544,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",113,"1f4a6","💦"
"6545",6545,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",88,"2708","✈"
"6546",6546,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","sad","iPhone",73,"1f498","💘"
"6547",6547,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","sad","iPhone",116,"26a1","⚡"
"6548",6548,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","neutral","iPhone",48,"1f634","😴"
"6549",6549,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","neutral","iPhone",99,"1f427","🐧"
"6550",6550,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",182,"1f3b8","🎸"
"6551",6551,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",124,"1f46f","👯"
"6552",6552,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","surprised","iPhone",21,"1f648","🙈"
"6553",6553,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","neutral","iPhone",189,"1f4a8","💨"
"6554",6554,"SBOsFNhttzChgq2v0e7y9tRZBTf3d6xA","happy","iPhone",50,"1f49e","💞"
"6555",6555,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",78,"1f38a","🎊"
"6556",6556,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",77,"270b","✋"
"6557",6557,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",86,"1f608","😈"
"6558",6558,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",65,"1f605","😅"
"6559",6559,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",170,"1f377","🍷"
"6560",6560,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",28,"1f614","😔"
"6561",6561,"o295fledZsjRUyvErHUaOqwSoae05JqF","surprised","Win32",37,"1f633","😳"
"6562",6562,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",202,"21bf","↿"
"6563",6563,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",120,"1f3b5","🎵"
"6564",6564,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",20,"1f64c","🙌"
"6565",6565,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",155,"1f380","🎀"
"6566",6566,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",67,"1f480","💀"
"6567",6567,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",198,"2601","☁"
"6568",6568,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",16,"1f64f","🙏"
"6569",6569,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",85,"1f624","😤"
"6570",6570,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",4,"1f60d","😍"
"6571",6571,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",107,"270a","✊"
"6572",6572,"o295fledZsjRUyvErHUaOqwSoae05JqF","afraid","Win32",175,"1f3c3","🏃"
"6573",6573,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",157,"2637","☷"
"6574",6574,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",87,"25ba","►"
"6575",6575,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",171,"ae","®"
"6576",6576,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",143,"1f448","👈"
"6577",6577,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",195,"2591","░"
"6578",6578,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",168,"1f446","👆"
"6579",6579,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",122,"1f61b","😛"
"6580",6580,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",22,"1f4aa","💪"
"6581",6581,"o295fledZsjRUyvErHUaOqwSoae05JqF","surprised","Win32",181,"1f632","😲"
"6582",6582,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",80,"2744","❄"
"6583",6583,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",149,"1f37b","🍻"
"6584",6584,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",14,"1f44d","👍"
"6585",6585,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",192,"2614","☔"
"6586",6586,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",60,"1f606","😆"
"6587",6587,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",125,"1f48e","💎"
"6588",6588,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",62,"1f62a","😪"
"6589",6589,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",8,"1f44c","👌"
"6590",6590,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",70,"1f63b","😻"
"6591",6591,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",167,"1f3a7","🎧"
"6592",6592,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",134,"261d","☝"
"6593",6593,"o295fledZsjRUyvErHUaOqwSoae05JqF","surprised","Win32",63,"fffd","�"
"6594",6594,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",25,"1f483","💃"
"6595",6595,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",94,"1f639","😹"
"6596",6596,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",19,"1f609","😉"
"6597",6597,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",116,"26a1","⚡"
"6598",6598,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",131,"1f46b","👫"
"6599",6599,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",97,"1f381","🎁"
"6600",6600,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",150,"1f645","🙅"
"6601",6601,"o295fledZsjRUyvErHUaOqwSoae05JqF","disgusted","Win32",15,"1f629","😩"
"6602",6602,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",191,"1f48d","💍"
"6603",6603,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",184,"1f4ab","💫"
"6604",6604,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",43,"1f60e","😎"
"6605",6605,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",84,"1f494","💔"
"6606",6606,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",128,"1f31f","🌟"
"6607",6607,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",112,"1f44e","👎"
"6608",6608,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",24,"1f612","😒"
"6609",6609,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",54,"1f52b","🔫"
"6610",6610,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",69,"1f61a","😚"
"6611",6611,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",133,"2716","✖"
"6612",6612,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",132,"1f3c6","🏆"
"6613",6613,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",156,"2501","━"
"6614",6614,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",179,"1f37a","🍺"
"6615",6615,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",7,"1f60a","😊"
"6616",6616,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",199,"1f33b","🌻"
"6617",6617,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",185,"1f4da","📚"
"6618",6618,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",1,"1f602","😂"
"6619",6619,"o295fledZsjRUyvErHUaOqwSoae05JqF","disgusted","Win32",29,"1f631","😱"
"6620",6620,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",126,"1f33f","🌿"
"6621",6621,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",36,"2728","✨"
"6622",6622,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",34,"1f49c","💜"
"6623",6623,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",189,"1f4a8","💨"
"6624",6624,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",98,"1f620","😠"
"6625",6625,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",81,"1f625","😥"
"6626",6626,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",35,"1f499","💙"
"6627",6627,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",45,"1f48b","💋"
"6628",6628,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",33,"1f338","🌸"
"6629",6629,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",50,"1f49e","💞"
"6630",6630,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",46,"1f60b","😋"
"6631",6631,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",90,"1f630","😰"
"6632",6632,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",92,"1f611","😑"
"6633",6633,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",190,"1f3c8","🏈"
"6634",6634,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",71,"a9","©"
"6635",6635,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",32,"262f","☯"
"6636",6636,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",88,"2708","✈"
"6637",6637,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",95,"1f449","👉"
"6638",6638,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",101,"1f340","🍀"
"6639",6639,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",21,"1f648","🙈"
"6640",6640,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",114,"2714","✔"
"6641",6641,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",104,"1f613","😓"
"6642",6642,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",73,"1f498","💘"
"6643",6643,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",141,"1f52a","🔪"
"6644",6644,"o295fledZsjRUyvErHUaOqwSoae05JqF","angry","Win32",106,"1f610","😐"
"6645",6645,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",48,"1f634","😴"
"6646",6646,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",3,"2665","♥"
"6647",6647,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",39,"2605","★"
"6648",6648,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",201,"1f4d2","📒"
"6649",6649,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",117,"1f64b","🙋"
"6650",6650,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",13,"2661","♡"
"6651",6651,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",96,"1f343","🍃"
"6652",6652,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",154,"25aa","▪"
"6653",6653,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",135,"1f619","😙"
"6654",6654,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",2,"2764","❤"
"6655",6655,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",121,"27a1","➡"
"6656",6656,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",110,"1f4a4","💤"
"6657",6657,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",91,"26bd","⚽"
"6658",6658,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",118,"1f384","🎄"
"6659",6659,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",124,"1f46f","👯"
"6660",6660,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",188,"1f49d","💝"
"6661",6661,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",130,"2757","❗"
"6662",6662,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",182,"1f3b8","🎸"
"6663",6663,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",180,"25b6","▶"
"6664",6664,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",58,"266b","♫"
"6665",6665,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",113,"1f4a6","💦"
"6666",6666,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",111,"1f493","💓"
"6667",6667,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",75,"2615","☕"
"6668",6668,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",10,"1f44f","👏"
"6669",6669,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",38,"1f497","💗"
"6670",6670,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",57,"1f49a","💚"
"6671",6671,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",59,"1f61e","😞"
"6672",6672,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",64,"1f62b","😫"
"6673",6673,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",47,"1f64a","🙊"
"6674",6674,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",18,"1f60f","😏"
"6675",6675,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",89,"1f51d","🔝"
"6676",6676,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",109,"1f616","😖"
"6677",6677,"o295fledZsjRUyvErHUaOqwSoae05JqF","happy","Win32",51,"1f60c","😌"
"6678",6678,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",178,"1f4a3","💣"
"6679",6679,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",26,"1f496","💖"
"6680",6680,"o295fledZsjRUyvErHUaOqwSoae05JqF","sad","Win32",44,"1f622","😢"
"6681",6681,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",183,"1f379","🍹"
"6682",6682,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",76,"1f44b","👋"
"6683",6683,"o295fledZsjRUyvErHUaOqwSoae05JqF","neutral","Win32",17,"270c","✌"
"6684",6684,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","na","Linux x86_64",136,"26c4","⛄"
"6685",6685,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","na","Linux x86_64",86,"1f608","😈"
"6686",6686,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",191,"1f48d","💍"
"6687",6687,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",131,"1f46b","👫"
"6688",6688,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",131,"1f46b","👫"
"6689",6689,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",118,"1f384","🎄"
"6690",6690,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",165,"1f3a4","🎤"
"6691",6691,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","happy","Linux x86_64",176,"1f63f","😿"
"6692",6692,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","afraid","Linux x86_64",147,"1f47b","👻"
"6693",6693,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","neutral","Linux x86_64",48,"1f634","😴"
"6694",6694,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","angry","Linux x86_64",74,"1f413","🐓"
"6695",6695,"XBI28hh4AHfUEMwJBYqIU4cHRGvhB4wj","sad","Linux x86_64",64,"1f62b","😫"
"6696",6696,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",80,"2744","❄"
"6697",6697,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",27,"1f603","😃"
"6698",6698,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",145,"1f646","🙆"
"6699",6699,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",126,"1f33f","🌿"
"6700",6700,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",148,"1f4b0","💰"
"6701",6701,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",93,"1f451","👑"
"6702",6702,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","na","Linux armv7l",157,"2637","☷"
"6703",6703,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","angry","Linux armv7l",197,"1f47e","👾"
"6704",6704,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","sad","Linux armv7l",5,"1f62d","😭"
"6705",6705,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","angry","Linux armv7l",116,"26a1","⚡"
"6706",6706,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","disgusted","Linux armv7l",159,"1f649","🙉"
"6707",6707,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",103,"1f385","🎅"
"6708",6708,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",25,"1f483","💃"
"6709",6709,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",199,"1f33b","🌻"
"6710",6710,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",14,"1f44d","👍"
"6711",6711,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",136,"26c4","⛄"
"6712",6712,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",129,"1f52e","🔮"
"6713",6713,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",188,"1f49d","💝"
"6714",6714,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",78,"1f38a","🎊"
"6715",6715,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",39,"2605","★"
"6716",6716,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","surprised","Linux armv7l",11,"1f601","😁"
"6717",6717,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",138,"266a","♪"
"6718",6718,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",69,"1f61a","😚"
"6719",6719,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",70,"1f63b","😻"
"6720",6720,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",118,"1f384","🎄"
"6721",6721,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",190,"1f3c8","🏈"
"6722",6722,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","sad","Linux armv7l",113,"1f4a6","💦"
"6723",6723,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",120,"1f3b5","🎵"
"6724",6724,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",180,"25b6","▶"
"6725",6725,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","angry","Linux armv7l",83,"1f4a5","💥"
"6726",6726,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",101,"1f340","🍀"
"6727",6727,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",30,"1f389","🎉"
"6728",6728,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","disgusted","Linux armv7l",112,"1f44e","👎"
"6729",6729,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",163,"1f31a","🌚"
"6730",6730,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","disgusted","Linux armv7l",63,"fffd","�"
"6731",6731,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",194,"1f1ea","🇪"
"6732",6732,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","surprised","Linux armv7l",61,"1f61d","😝"
"6733",6733,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",165,"1f3a4","🎤"
"6734",6734,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",114,"2714","✔"
"6735",6735,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",184,"1f4ab","💫"
"6736",6736,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","surprised","Linux armv7l",51,"1f60c","😌"
"6737",6737,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",135,"1f619","😙"
"6738",6738,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",100,"2606","☆"
"6739",6739,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","surprised","Linux armv7l",168,"1f446","👆"
"6740",6740,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","afraid","Linux armv7l",181,"1f632","😲"
"6741",6741,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",99,"1f427","🐧"
"6742",6742,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",201,"1f4d2","📒"
"6743",6743,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","afraid","Linux armv7l",29,"1f631","😱"
"6744",6744,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",102,"1f388","🎈"
"6745",6745,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",8,"1f44c","👌"
"6746",6746,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","angry","Linux armv7l",85,"1f624","😤"
"6747",6747,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",36,"2728","✨"
"6748",6748,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",134,"261d","☝"
"6749",6749,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",179,"1f37a","🍺"
"6750",6750,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","disgusted","Linux armv7l",24,"1f612","😒"
"6751",6751,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",171,"ae","®"
"6752",6752,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",94,"1f639","😹"
"6753",6753,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",62,"1f62a","😪"
"6754",6754,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",182,"1f3b8","🎸"
"6755",6755,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",71,"a9","©"
"6756",6756,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",196,"1f369","🍩"
"6757",6757,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","disgusted","Linux armv7l",90,"1f630","😰"
"6758",6758,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",34,"1f49c","💜"
"6759",6759,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","happy","Linux armv7l",65,"1f605","😅"
"6760",6760,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",76,"1f44b","👋"
"6761",6761,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",132,"1f3c6","🏆"
"6762",6762,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",166,"1f46d","👭"
"6763",6763,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","sad","Linux armv7l",73,"1f498","💘"
"6764",6764,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","surprised","Linux armv7l",147,"1f47b","👻"
"6765",6765,"Cz7eTMAKh5TEJPI2GE9hf06tNfF7Ik1O","neutral","Linux armv7l",10,"1f44f","👏"
